4,389,0.171623877
4,389,0.157575372
13,389,0.189693973
13,376,0.175027875
13,389,0.172178013
13,376,0.171443835
13,376,0.145812577
13,381,0.168891675
13,389,0.16317194
13,381,0.160944461
13,389,0.16204516
13,389,0.170374599
16,376,0.152371186
22,389,0.170612008
22,389,0.197910491
23,388,0.154472746
23,376,0.154981372
23,381,0.176734009
23,389,0.174814104
23,381,0.182360328
23,381,0.19779766
23,389,0.16168678
24,376,0.185254768
24,376,0.174983975
24,389,0.162586511
24,376,0.153126556
24,376,0.171150853
24,376,0.181594011
24,376,0.161672673
24,376,0.176337561
24,389,0.173487699
26,385,0.164707127
26,389,0.158272373
26,389,0.184464518
26,384,0.153349345
26,385,0.166732164
26,394,0.166731892
26,389,0.173341011
26,394,0.16669321
26,379,0.148598873
26,385,0.170049267
26,393,0.150077544
26,389,0.169969436
26,376,0.150349297
26,381,0.156260315
26,389,0.15434041
26,389,0.175217099
26,384,0.161466594
26,384,0.166142537
26,376,0.159611883
26,384,0.166821699
26,389,0.180667604
26,394,0.155868521
26,389,0.175942541
72,385,0.177293828
72,389,0.163501452
74,388,0.171247592
74,389,0.167760611
74,388,0.180753793
74,388,0.159393263
74,385,0.16877904
74,386,0.161708347
74,388,0.175591969
74,394,0.178073299
74,378,0.164093758
74,379,0.167163527
74,379,0.162541597
74,378,0.161324656
74,385,0.167184471
74,388,0.165232257
74,378,0.161343807
74,394,0.161447111
74,388,0.173486143
74,386,0.179302923
74,388,0.173936229
74,394,0.156733808
74,388,0.148177384
74,393,0.153815262
74,379,0.1550242
74,388,0.162083963
74,388,0.173468095
74,394,0.15047742
76,394,0.177482314
76,378,0.158276641
76,386,0.169147321
80,382,0.159147131
80,385,0.147869891
80,386,0.160852698
81,378,0.178485784
81,385,0.185235221
81,386,0.195427553
81,384,0.158275636
81,385,0.161075517
81,386,0.149606154
81,393,0.157511939
81,388,0.162519395
81,384,0.158015842
81,384,0.169219906
81,386,0.164316415
84,379,0.166030979
84,384,0.186958221
84,394,0.189444065
95,384,0.158310896
95,385,0.181370518
95,386,0.172596017
119,394,0.1698603
119,384,0.144332586
135,382,0.161474424
135,386,0.164462872
135,389,0.150981936
135,393,0.172447805
135,384,0.176123549
135,394,0.17039506
135,384,0.14901184
135,386,0.144938949
135,388,0.157394977
135,389,0.150299761
135,385,0.173701569
135,386,0.180556329
135,388,0.161415182
135,393,0.164594653
135,394,0.166810867
135,384,0.143459168
135,385,0.170231621
135,386,0.143558994
135,389,0.146369735
135,393,0.157175774
135,384,0.154418073
135,384,0.163225089
135,385,0.171774634
135,394,0.164935976
135,384,0.186234171
135,388,0.16944895
135,393,0.174948423
135,394,0.165150757
135,384,0.159225412
135,385,0.178207857
135,388,0.158195604
135,393,0.180795288
135,394,0.168854075
135,381,0.173515305
135,385,0.19894859
135,388,0.181219998
135,394,0.183011265
135,388,0.157649884
135,389,0.152804778
135,393,0.157063723
135,394,0.162836888
135,381,0.193811222
135,384,0.170050332
135,385,0.176808378
135,393,0.174971369
135,394,0.170717333
135,394,0.19016372
135,384,0.173294398
135,388,0.156465619
135,394,0.173874464
135,385,0.171751197
135,389,0.18924863
135,384,0.181044603
135,389,0.194890508
135,394,0.170091425
